5.0898701935196820e-02 6.3507846919963322e+03
5.1488674501374947e-02 6.2940004668050733e+03
5.2085485505776630e-02 6.2387399905468310e+03
5.2689214213506745e-02 6.1849643369073574e+03
5.3299940808440902e-02 6.1326311037216483e+03
5.3917746403875026e-02 6.0816555880739288e+03
5.4542713053298338e-02 6.0319322801018088e+03
5.5174923761291260e-02 5.9833587908853169e+03
5.5814462494549640e-02 5.9358359182633558e+03
5.6461414193036699e-02 5.8892674882814126e+03
5.7115864781264319e-02 5.8435598564734128e+03
5.7777901179705042e-02 5.7986001638432981e+03
5.8447611316336343e-02 5.7542446033554870e+03
5.9125084138318781e-02 5.7103506365204894e+03
5.9810409623809409e-02 5.6667799397721465e+03
6.0503678793912212e-02 5.6233983117952548e+03
6.1204983724766994e-02 5.5800696339862743e+03
6.1914417559778445e-02 5.5366373088278287e+03
6.2632074521986894e-02 5.4929433633786985e+03
6.3358049926582505e-02 5.4488350774305336e+03
6.4092440193564540e-02 5.4041650172826812e+03
6.4835342860547235e-02 5.3587859370678852e+03
6.5586856595714324e-02 5.3125471650965901e+03
6.6347081210923475e-02 5.2653034807604581e+03
6.7116117674962839e-02 5.2169163569405737e+03
6.7894068126961096e-02 5.1672557548832601e+03
6.8681035889953043e-02 5.1162046384260111e+03
6.9477125484602359e-02 5.0636547561196376e+03
7.0282442643083490e-02 5.0095055728964408e+03
7.1097094323124346e-02 4.9536700302260024e+03
7.1921188722211898e-02 4.8960883822458500e+03
7.2754835291962291e-02 4.8367127744948584e+03
7.3598144752657677e-02 4.7755032928606997e+03
7.4451229107951392e-02 4.7124445699745474e+03
7.5314201659743715e-02 4.6475571744116214e+03
7.6187177023229954e-02 4.5808703820391411e+03
7.7070271142122990e-02 4.5124231312755073e+03
7.7963601304052332e-02 4.4422984596581255e+03
7.8867286156141525e-02 4.3706041141998276e+03
7.9781445720766245e-02 4.2974496189979809e+03
8.0706201411495038e-02 4.2229705153848308e+03
8.1641676049214684e-02 4.1473466395308224e+03
8.2587993878442678e-02 4.0707578219227357e+03
8.3545280583828666e-02 3.9933895260299128e+03
8.4513663306847175e-02 3.9154740375825063e+03
8.5493270662683807e-02 3.8372481639859602e+03
8.6484232757317217e-02 3.7589398905264093e+03
8.7486681204799105e-02 3.6808086641964132e+03
8.8500749144734339e-02 3.6031233838854537e+03
8.9526571259963966e-02 3.5261350112925047e+03
9.0564283794452888e-02 3.4501048337829866e+03
9.1614024571385164e-02 3.3753008823897094e+03
9.2675933011468786e-02 3.3019693096633132e+03
9.3750150151452841e-02 3.2303476653240273e+03
9.4836818662859229e-02 3.1606689594005393e+03
9.5936082870931416e-02 3.0931448057792059e+03
9.7048088773803012e-02 3.0279638592097717e+03
9.8172984061888360e-02 2.9652926923564578e+03
9.9310918137497955e-02 2.9052805049958915e+03
1.0046204213468131e-01 2.8480444935840856e+03
1.0162650893929952e-01 2.7936615149959280e+03
1.0280447320933098e-01 2.7421974982100710e+03
1.0399609139541204e-01 2.6936808684759753e+03
1.0520152176161590e-01 2.6480853419337741e+03
1.0642092440647247e-01 2.6053810020236633e+03
1.0765446128423159e-01 2.5654966357608173e+03
1.0890229622637305e-01 2.5282995310254582e+03
1.1016459496336570e-01 2.4936596151818349e+03
1.1144152514667881e-01 2.4614036972033878e+03
1.1273325637104871e-01 2.4313006673612572e+03
1.1403996019700331e-01 2.4031260235346799e+03
1.1536181017364786e-01 2.3766158250894136e+03
1.1669898186171475e-01 2.3514631406101330e+03
1.1805165285688056e-01 2.3273696755410510e+03
1.1942000281335324e-01 2.3040101918274381e+03
1.2080421346773289e-01 2.2810386503282666e+03
1.2220446866314887e-01 2.2581204621661054e+03
1.2362095437367691e-01 2.2349224802285776e+03
1.2505385872903912e-01 2.2111177865020059e+03
1.2650337203959039e-01 2.1863972740608037e+03
1.2796968682159415e-01 2.1604916718233540e+03
1.2945299782279160e-01 2.1331593463293152e+03
1.3095350204826678e-01 2.1041877353793898e+03
1.3247139878661174e-01 2.0734463657226379e+03
1.3400688963639507e-01 2.0408424467499199e+03
1.3556017853293689e-01 2.0063246543885912e+03
1.3713147177539456e-01 1.9699500175976232e+03
1.3872097805416209e-01 1.9318059002654325e+03
1.4032890847858731e-01 1.8920286022186829e+03
1.4195547660501015e-01 1.8508609469921855e+03
1.4360089846512605e-01 1.8085547877555650e+03
1.4526539259467813e-01 1.7654053299885547e+03
1.4694918006248173e-01 1.7217812085489788e+03
1.4865248449978571e-01 1.6780342145842553e+03
1.5037553212997384e-01 1.6345373245585433e+03
1.5211855179861047e-01 1.5916872918799741e+03
1.5388177500383463e-01 1.5498456198821380e+03
1.5566543592710622e-01 1.5093523521465354e+03
1.5746977146430868e-01 1.4705236062538431e+03
1.5929502125721229e-01 1.4336359095183138e+03
1.6114142772530199e-01 1.3988902448537556e+03
1.6300923609797410e-01 1.3664410807153824e+03
1.6489869444710650e-01 1.3364081705263186e+03
1.6681005372000590e-01 1.3087904026541185e+03
1.6874356777273758e-01 1.2835476502016452e+03
1.7069949340384080e-01 1.2606063910031105e+03
1.7267809038843560e-01 1.2397528393585776e+03
1.7467962151272456e-01 1.2207551768111578e+03
